source_file,battery_id,start_time,ambient_temperature,max_voltage,min_voltage,avg_current,avg_temp,cycle_duration,capacity,charge_duration,max_temp_charge,initial_capacity,SoH,cycle_number,RUL,voltage_range,capacity_fade_rate,anomaly
03166.csv,B0027,[2.0090e+03 2.0000e+00 1.4000e+01 8.0000e+00 5.4000e+01 4.1468e+01],24,4.206087528624208,2.4982363525248754,-1.0465273412198817,34.0575363030056,6489.5,1.812859679313087,0.0,0.0,1.8233077742149364,99.4269703091488,5,23,1.7078511760993322,0.0007599804712663,1
03174.csv,B0027,[2.0090e+03 2.0000e+00 1.8000e+01 1.0000e+01 4.8000e+01 5.8156e+01],24,4.182675464297748,2.492471012096456,-1.0476986183510903,34.16207101391941,6410.672,1.7946038703195293,0.0,0.0,1.8233077742149364,98.42572360512388,6,22,1.6902044522012925,0.0100701721163961,1
03181.csv,B0027,[2.0090e+03 2.0000e+00 1.9000e+01 0.0000e+00 5.2000e+01 4.9687e+01],24,4.207150334625055,2.4791120561344835,-1.0548269593999815,33.993154419553875,6460.75,1.819833556519024,0.0,0.0,1.8233077742149364,99.80945522500126,7,21,1.7280382784905717,0.0140586380185407,1
03185.csv,B0027,[2.0090e+03 2.0000e+00 1.9000e+01 1.0000e+01 2.5000e+01 1.5218e+01],24,4.206620391551443,2.4202095510772232,-1.0554671306178591,34.521504581092735,6447.125,1.8047602710768988,0.0,0.0,1.8233077742149364,98.98275522101451,8,20,1.7864108404742196,0.0082827824490484,1
03189.csv,B0027,[2.0090e+03 2.0000e+00 2.0000e+01 9.0000e+00 4.4000e+01 2.6828e+01],24,4.194991220811618,2.3998890148152445,-1.0556702942579712,33.91883669839733,6431.219,1.802177888140868,0.0,0.0,1.8233077742149364,98.84112345853588,9,19,1.7951022059963733,0.0014308731067588,1
03197.csv,B0027,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+00 1.2000e+01 5.7984e+01],24,4.205268152663341,2.4903839742860163,-1.0537206430621189,34.40141739485764,6417.156,1.806344581230731,0.0,0.0,1.8233077742149364,99.06964730671928,10,18,1.7148841783773243,0.0023120320792313,1
03201.csv,B0027,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+01 4.2000e+01 4.4125e+01],24,4.205053312485709,2.41937557251393,-1.061328199408463,34.4505269924158,6384.75,1.809238569578753,0.0,0.0,1.8233077742149364,99.22836918510691,11,17,1.7856777399717787,0.0016021241894224,1
03205.csv,B0027,[2.0090e+03 3.0000e+00 2.0000e+00 1.6000e+01 3.0000e+01 3.4015e+01],24,4.181855642136106,2.444119634453687,-1.061988907424718,34.74150404461673,6284.063,1.7820717716005336,0.0,0.0,1.8233077742149364,97.7383959418394,12,16,1.7377360076824186,0.0150155974093258,1
03209.csv,B0027,[2.0090e+03 3.0000e+00 2.0000e+00 2.2000e+01 1.9000e+01 4.5593e+01],24,4.20282058770571,2.395925863485738,-1.0662806393885873,34.663008920131865,6370.937000000005,1.8145504562341048,0.0,0.0,1.8233077742149364,99.51970160470565,13,15,1.806894724219972,0.0182252393821384,1
03211.csv,B0027,[2.0090e+03 3.0000e+00 3.0000e+00 2.0000e+00 5.9000e+01 3.9453e+01],24,4.206436642050531,2.408349641748691,-1.0653782286766844,34.47643463041281,6359.812,1.809153485164282,0.0,0.0,1.8233077742149364,99.22370269842408,14,14,1.79808700030184,0.0029742744552959,1
03178.csv,B0027,[2.009e+03 2.000e+00 1.800e+01 1.600e+01 4.900e+01 7.390e+00],24,4.202445131277022,2.4232193266263646,-1.057277544603645,33.65117316898919,6474.156,1.816519171293833,0.0,0.0,1.8233077742149364,99.62767652191762,15,13,1.7792258046506575,0.0040713439682991,1
03183.csv,B0027,[2.009e+03 2.000e+00 1.900e+01 5.000e+00 3.800e+01 5.714e+01],24,4.206634870908589,2.428102703648056,-1.0553776405080413,34.121102900157744,6448.907,1.816980986440728,0.0,0.0,1.8233077742149364,99.65300494718,16,12,1.7785321672605332,0.0002542308136315,1
03193.csv,B0027,[2.009e+03 2.000e+00 2.000e+01 1.500e+01 4.300e+01 2.614e+01],24,4.2023598960429815,2.483742346997907,-1.052957458644857,34.20379110985749,6442.203,1.810054375611175,0.0,0.0,1.8233077742149364,99.27311237350108,17,11,1.7186175490450744,0.003812153721609,1
03195.csv,B0027,[2.009e+03 2.000e+00 2.000e+01 2.000e+01 2.700e+01 8.120e-01],24,4.206738745019596,2.382935984422233,-1.0601013419063348,34.48622307207775,6427.079,1.8191618703574552,0.0,0.0,1.8233077742149364,99.77261634507832,18,10,1.823802760597363,0.0050316138945853,1
03199.csv,B0027,[2.009e+03 2.000e+00 2.100e+01 5.000e+00 5.700e+01 5.062e+00],24,4.205946910651655,2.39789040439265,-1.0609023642037645,34.3150259504104,6398.907,1.8120006378747944,0.0,0.0,1.8233077742149364,99.37985585867364,19,9,1.8080565062590053,0.0039365559488412,1
03226.csv,B0027,[2.009e+03 3.000e+00 5.000e+00 2.300e+01 2.000e+01 1.140e+00],24,4.206301818692852,2.456168013420922,-1.0635509942186294,33.75077258934032,6309.172000000006,1.7915527748749651,0.0,0.0,1.8233077742149364,98.25838512899206,20,8,1.75013380527193,0.0112846886322355,1
03213.csv,B0027,[2009.       3.       3.       7.      39.       7.296],24,4.20638281753962,2.399239705167686,-1.0657949875596555,34.45771838499012,6346.156,1.806555150809371,0.0,0.0,1.8233077742149364,99.08119607438309,21,7,1.8071431123719333,0.0083739514374354,1
03215.csv,B0027,[2009.       3.       3.      12.      18.      51.281],24,4.205465867894676,2.378335964879865,-1.0664883306260853,34.276431502022604,6328.172,1.802401655959492,0.0,0.0,1.8233077742149364,98.85339608863094,22,6,1.8271299030148112,0.0022991243018615,1
03217.csv,B0027,[2009.       3.       3.      16.      58.      46.625],24,4.206584936190674,2.437999478526856,-1.0632318841030186,34.35292925698558,6326.062,1.7964331683322998,0.0,0.0,1.8233077742149364,98.52605214200834,23,5,1.7685854576638178,0.0033114082021938,1
03224.csv,B0027,[2009.       3.       5.      18.      40.      18.984],24,4.202786069304105,2.484818012933219,-1.0590432103446814,33.64812848797218,6352.843,1.8088036930508289,0.0,0.0,1.8233077742149364,99.20451821852444,24,4,1.717968056370886,0.0068861591606066,1
03228.csv,B0027,[2009.       3.       6.       4.       0.      25.046],24,4.205750597989692,2.4697995830050976,-1.0638261484808669,33.72038549007088,6284.297,1.7853375192239571,0.0,0.0,1.8233077742149364,97.9175070973781,25,3,1.735951014984594,0.0129733115412278,1
03230.csv,B0027,[2009.       3.       6.       8.      39.      37.156],24,4.20589200120434,2.491582666091738,-1.0651012851496238,33.812030459081335,6265.969,1.793209210325309,0.0,0.0,1.8233077742149364,98.34923295368569,26,2,1.7143093351126022,0.0044090772845986,1
03232.csv,B0027,[2009.       3.       6.      13.      20.      49.203],24,4.205560793070628,2.394485973926669,-1.0684596107286113,33.79680193008211,6266.641,1.7873097711102113,0.0,0.0,1.8233077742149364,98.0256759931699,27,1,1.811074819143959,0.0032898778241426,1
03236.csv,B0027,[2009.       3.      19.      10.      34.      54.078],24,4.186200185347402,2.4249816079125552,-1.0694140697591354,33.92036482801563,6198.75,1.7700926253324452,0.0,0.0,1.8233077742149364,97.08139516350144,28,0,1.7612185774348466,0.0096329948261131,1
01453.csv,B0028,[2.0090e+03 2.0000e+00 1.3000e+01 2.3000e+01 1.2000e+01 2.8078e+01],24,4.181907184700754,2.6151397684307285,-0.9970402880141496,30.261078788805897,6515.422000000006,1.8046847720100736,0.0,0.0,1.804783321452588,99.994539541598,1,27,1.5667674162700256,0.0,1
01459.csv,B0028,[2.0090e+03 2.0000e+00 1.4000e+01 1.3000e+01 4.5000e+01 2.3546e+01],24,4.1855363847405656,2.674600586599544,-0.9973030888189302,30.363564779968748,6471.25,1.7929913687761174,0.0,0.0,1.804783321452588,99.34662778981247,2,26,1.5109357981410216,0.0064794713266915,1
01461.csv,B0028,[2.0090e+03 2.0000e+00 1.4000e+01 1.8000e+01 3.5000e+01 4.0671e+01],24,4.186483098548598,2.655983638577288,-0.9974129863341044,30.38370869313896,6466.672,1.7919180081592216,0.0,0.0,1.804783321452588,99.28715468829732,3,25,1.5304994599713098,0.0005986423780882,1
01455.csv,B0028,[2.0090e+03 2.0000e+00 1.4000e+01 4.0000e+00 3.0000e+00 3.4578e+01],24,4.186798367560072,2.578716047628789,-0.9969604106618352,30.02321400619552,6516.219,1.804783321452588,0.0,0.0,1.804783321452588,100.0,4,24,1.6080823199312828,0.0071796327927873,1
01457.csv,B0028,[2.0090e+03 2.0000e+00 1.4000e+01 8.0000e+00 5.4000e+01 4.1468e+01],24,4.186905629206883,2.679890873914289,-0.997070280271134,30.21665562692593,6489.5,1.797618668222458,0.0,0.0,1.804783321452588,99.6030186480024,5,23,1.5070147552925943,0.0039698135199761,1
01465.csv,B0028,[2.0090e+03 2.0000e+00 1.8000e+01 1.0000e+01 4.8000e+01 5.8156e+01],24,4.167593667891115,2.5587601304544574,-0.9966248234259864,30.151543075778463,6410.672,1.775026135903797,0.0,0.0,1.804783321452588,98.3512045354652,6,22,1.6088335374366576,0.012568033876173,1
01472.csv,B0028,[2.0090e+03 2.0000e+00 1.9000e+01 0.0000e+00 5.2000e+01 4.9687e+01],24,4.1836584764239335,2.692955180725203,-0.9974947737184628,30.159672019699293,6460.75,1.790475801581265,0.0,0.0,1.804783321452588,99.20724445415378,7,21,1.4907032956987307,0.0087039088410949,1
01476.csv,B0028,[2.0090e+03 2.0000e+00 1.9000e+01 1.0000e+01 2.5000e+01 1.5218e+01],24,4.18607245667024,2.599501054239839,-0.99772541896294,30.557366977302667,6447.125,1.7871529619962183,0.0,0.0,1.804783321452588,99.02313151685269,8,20,1.5865714024304007,0.0018558416606982,1
01480.csv,B0028,[2.0090e+03 2.0000e+00 2.0000e+01 9.0000e+00 4.4000e+01 2.6828e+01],24,4.177617061522188,2.5987712023407274,-0.9970949960183576,29.87809290999813,6431.219,1.7816340617009505,0.0,0.0,1.804783321452588,98.7173385593454,9,19,1.5788458591814605,0.0030880962137137,1
01488.csv,B0028,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+00 1.2000e+01 5.7984e+01],24,4.186431294608572,2.5464403411304843,-0.9977226887954374,30.61748146501738,6417.156,1.7789060856417256,0.0,0.0,1.804783321452588,98.56618600674815,10,18,1.6399909534780877,0.0015311651914762,1
01492.csv,B0028,[2.0090e+03 2.0000e+00 2.1000e+01 1.0000e+01 4.2000e+01 4.4125e+01],24,4.186411251128915,2.592227961453642,-0.997566184368524,30.59851621920085,6384.75,1.769682881523146,0.0,0.0,1.804783321452588,98.05514382185274,11,17,1.5941832896752728,0.0051847616875471,1
01496.csv,B0028,[2.0090e+03 3.0000e+00 2.0000e+00 1.6000e+01 3.0000e+01 3.4015e+01],24,4.1643364768914175,2.598546956085325,-0.9970360820430222,31.100240402928502,6284.063,1.7408787283206992,0.0,0.0,1.804783321452588,96.4591542723004,12,16,1.5657895208060926,0.0162764490198692,1
01500.csv,B0028,[2.0090e+03 3.0000e+00 2.0000e+00 2.2000e+01 1.9000e+01 4.5593e+01],24,4.183279934429277,2.6924907199800523,-0.9969371531723804,30.938169249041685,6370.937000000005,1.7648189744011906,0.0,0.0,1.804783321452588,97.78564293140565,13,15,1.4907892144492243,0.0137518172236987,1
01502.csv,B0028,[2.0090e+03 3.0000e+00 3.0000e+00 2.0000e+00 5.9000e+01 3.9453e+01],24,4.185224082214954,2.6173421756941537,-0.9969974742534108,30.779624907003203,6359.812,1.7617857390844025,0.0,0.0,1.804783321452588,97.6175764781792,14,14,1.5678819065208,0.0017187232009545,1
01469.csv,B0028,[2.009e+03 2.000e+00 1.800e+01 1.600e+01 4.900e+01 7.390e+00],24,4.183182085400848,2.684075980505414,-0.996308984954718,29.942877366572425,6474.156,1.7920487852223417,0.0,0.0,1.804783321452588,99.2944008248039,15,13,1.4991061048954335,0.0171774838827261,1
01474.csv,B0028,[2.009e+03 2.000e+00 1.900e+01 5.000e+00 3.800e+01 5.714e+01],24,4.186132992895621,2.664091579679959,-0.9972667051793968,30.18503729745987,6448.907,1.7868365091987264,0.0,0.0,1.804783321452588,99.0055974010544,16,12,1.5220414132156614,0.0029085569916382,1
01484.csv,B0028,[2.009e+03 2.000e+00 2.000e+01 1.500e+01 4.300e+01 2.614e+01],24,4.183570268917493,2.568337342317612,-0.9972732896654728,30.329541918405045,6442.203,1.7850235136604733,0.0,0.0,1.804783321452588,98.9051423759717,17,11,1.615232926599881,0.0010146398559239,1
01486.csv,B0028,[2.009e+03 2.000e+00 2.000e+01 2.000e+01 2.700e+01 8.120e-01],24,4.186886063009724,2.571655326217227,-0.9970037592871084,30.67805955282036,6427.079,1.7803865429693038,0.0,0.0,1.804783321452588,98.6482156504168,18,10,1.6152307367924972,0.0025977084647252,1
01490.csv,B0028,[2.009e+03 2.000e+00 2.100e+01 5.000e+00 5.700e+01 5.062e+00],24,4.186605296553263,2.5488905698718844,-0.9976984888319612,30.47693232752601,6398.907,1.7738387518973049,0.0,0.0,1.804783321452588,98.28541359023768,19,9,1.6377147266813783,0.0036777356568189,1
01517.csv,B0028,[2.009e+03 3.000e+00 5.000e+00 2.300e+01 2.000e+01 1.140e+00],24,4.185613308228973,2.6156681128542663,-0.9972513551873874,29.927497513672723,6309.172000000006,1.7483011320324189,0.0,0.0,1.804783321452588,96.87041714377608,20,8,1.5699451953747068,0.0143968102160192,1
01504.csv,B0028,[2009.       3.       3.       7.      39.       7.296],24,4.185772001736481,2.6240203066915697,-0.9968197698794886,30.70960684046627,6346.156,1.75770610357021,0.0,0.0,1.804783321452588,97.39153075481174,21,7,1.5617516950449115,0.0053794917623015,1
01506.csv,B0028,[2009.       3.       3.      12.      18.      51.281],24,4.185968902546653,2.63525875804135,-0.9963445930927352,30.47705959403915,6328.172,1.7519375960601256,0.0,0.0,1.804783321452588,97.07190748250436,22,6,1.550710144505303,0.0032818384702468,1
01508.csv,B0028,[2009.       3.       3.      16.      58.      46.625],24,4.185740020171981,2.540126038881981,-0.9967865142227076,30.54925924889458,6326.062,1.7521244035832175,0.0,0.0,1.804783321452588,97.08225817230029,23,5,1.6456139812900004,0.000106629096557,1
01515.csv,B0028,[2009.       3.       5.      18.      40.      18.984],24,4.1838351172655095,2.578459071114453,-0.996914300528855,29.858081061792472,6352.843,1.759771413398964,0.0,0.0,1.804783321452588,97.50596608919258,24,4,1.6053760461510564,0.0043644217271945,1
01519.csv,B0028,[2009.       3.       6.       4.       0.      25.046],24,4.186072517005326,2.67366730872394,-0.9970973800951104,29.887309173795,6284.297,1.7411482627836237,0.0,0.0,1.804783321452588,96.47408872231004,25,3,1.5124052082813857,0.0105827100460564,1
01521.csv,B0028,[2009.       3.       6.       8.      39.      37.156],24,4.186079245979765,2.6531966228276134,-0.9972667201815384,29.974612767860144,6265.969,1.7363833316311177,0.0,0.0,1.804783321452588,96.21007192340308,26,2,1.5328826231521515,0.0027366601996823,1
01523.csv,B0028,[2009.       3.       6.      13.      20.      49.203],24,4.185739001637966,2.5306280538039845,-0.997266880260863,29.928807475767645,6266.641,1.736559066269527,0.0,0.0,1.804783321452588,96.2198090833336,27,1,1.6551109478339816,0.000101207282521,1
01527.csv,B0028,[2009.       3.      19.      10.      34.      54.078],24,4.167590440976821,2.651385292787423,-0.9969394063653588,30.029795182593663,6198.75,1.7172335652295243,0.0,0.0,1.804783321452588,95.14901566396354,28,0,1.516205148189398,0.0111286171690765,1
01386.csv,B0029,[2.0090e+03 4.0000e+00 1.1000e+01 1.0000e+00 8.0000e+00 2.7484e+01],43,4.199792574461424,1.800038174333754,-3.946655613412357,52.80429201579515,1622.016,1.7392875506998715,0.0,0.0,1.844701206961174,94.28559726293273,1,39,2.39975440012767,0.0,1
01416.csv,B0029,[2.0090e+03 4.0000e+00 1.5000e+01 1.8000e+01 1.0000e+00 4.3843e+01],43,4.200426069460966,1.9297361391600047,-3.890666120253868,52.84555100149494,1598.969,1.6976972688567131,0.0,0.0,1.844701206961174,92.03101632124888,2,38,2.2706899303009616,0.0239122517874763,1
01418.csv,B0029,[2.0090e+03 4.0000e+00 1.5000e+01 2.1000e+01 2.0000e+00 5.8328e+01],43,4.200350636061038,1.811689567857529,-3.8880091290817527,52.82153486606997,1592.187,1.6899314034061208,0.0,0.0,1.844701206961174,91.61003402767814,3,37,2.3886610682035085,0.0045743523259728,1
01360.csv,B0029,[2.0090e+03 4.0000e+00 8.0000e+00 2.0000e+00 1.1000e+01 3.0218e+01],43,4.20121939681188,1.853477749942109,-3.932113456162452,52.90438507577814,1697.688,1.815750429913437,0.0,0.0,1.844701206961174,98.4305980318933,4,36,2.347741646869771,0.0744521501013137,1
01420.csv,B0029,[2.009e+03 4.000e+00 1.600e+01 0.000e+00 5.000e+00 8.120e-01],43,4.200274898374017,1.9610731754377528,-3.888014166745048,52.81580315824478,1577.484,1.685023551367069,0.0,0.0,1.844701206961174,91.3439827007461,5,35,2.239201722936264,0.0719960609083265,1
01354.csv,B0029,[2.009e+03 4.000e+00 7.000e+00 1.600e+01 3.100e+01 1.890e+00],43,4.122758586822445,1.999936473158621,-3.975396217019724,51.631545591665024,1572.359,1.697507332205763,0.0,0.0,1.844701206961174,92.02071998435522,6,34,2.122822113663824,0.0074086684595986,-1
01358.csv,B0029,[2009    4    7   22   58   18],43,4.20075138362936,1.8857258246963948,-3.9332952670181975,52.905865867266,1705.906,1.8254376674722927,0.0,0.0,1.844701206961174,98.9557366029692,7,33,2.315025558932965,0.0753636422296306,1
01356.csv,B0029,[2009.       4.       7.      19.      44.      26.578],43,4.20134576801382,1.852059092593436,-3.934248552605796,52.84944288631656,1723.281,1.844701206961174,0.0,0.0,1.844701206961174,100.0,8,32,2.3492866754203847,0.0105528333462932,1
01362.csv,B0029,[2009.       4.       8.       5.      23.      26.343],43,4.20151734595852,1.913443763136564,-3.931581069158435,52.87534956891003,1686.094,1.8132993337127028,0.0,0.0,1.844701206961174,98.29772577098272,9,31,2.2880735828219567,0.0170227422901729,1
01366.csv,B0029,[2009.       4.       9.      10.      24.      58.296],43,4.190431936024234,1.9392366668780088,-3.976472905870513,52.762650424805656,1678.563,1.8151647619660576,0.0,0.0,1.844701206961174,98.39884937009542,10,30,2.2511952691462254,0.0010287481049999,1
01368.csv,B0029,[2009.       4.       9.      13.      33.      59.843],43,4.20151685379873,1.926680416628282,-3.953172457226365,52.78843384352056,1677.469,1.8143317955190057,0.0,0.0,1.844701206961174,98.35369482452953,11,29,2.274836437170448,0.0004588930242066,1
01370.csv,B0029,[2009.       4.       9.      16.      42.      43.421],43,4.201511694320507,1.89070792341858,-3.952037378872224,52.7841972696045,1666.093,1.801343601809866,0.0,0.0,1.844701206961174,97.6496136616763,12,28,2.310803770901927,0.007158665102611,1
01372.csv,B0029,[2009.       4.       9.      19.      50.      50.062],43,4.201805179645606,1.93249158993614,-3.951642628329456,52.75173838351513,1654.328,1.7881558802945825,0.0,0.0,1.844701206961174,96.93471623191812,13,27,2.2693135897094665,0.0073210471905712,1
01374.csv,B0029,[2009.       4.       9.      22.      58.      17.875],43,4.201438773335668,1.971366525831792,-3.951481216048893,52.7506031720156,1643.812,1.7760714604539518,0.0,0.0,1.844701206961174,96.27962803687446,14,26,2.230072247503876,0.0067580348971812,1
01378.csv,B0029,[2009.       4.      10.      12.      49.       4.718],43,4.19368630303113,1.852379628685352,-3.974136073511709,52.76187024768883,1652.266,1.7852807447597443,0.0,0.0,1.844701206961174,96.77885708660024,15,25,2.3413066743457787,0.0051851991943154,1
01380.csv,B0029,[2009.       4.      10.      15.      54.      20.093],43,4.20025041732416,1.8385968486453488,-3.94933484428352,52.810328108304326,1648.672,1.7698116401111978,0.0,0.0,1.844701206961174,95.9402874260952,16,24,2.361653568678811,0.0086648022693082,1
01382.csv,B0029,[2009.       4.      10.      18.      59.       6.625],43,4.200366031445772,1.8332269197665616,-3.948773942479504,52.803620504971605,1636.969,1.7565231680521758,0.0,0.0,1.844701206961174,95.21992837776388,17,23,2.3671391116792107,0.007508410362917,1
01384.csv,B0029,[2009.       4.      10.      22.       3.      26.625],43,4.199929373943819,1.8809955356138472,-3.9481894541359295,52.77428656847636,1625.187,1.7543413277348154,0.0,0.0,1.844701206961174,95.10165229548416,18,22,2.318933838329972,0.0012421358038674,1
01390.csv,B0029,[2009.       4.      13.       9.      51.      27.484],43,4.186389353535962,1.9415928705254093,-3.97371791832226,52.721179096315566,1638.422,1.7797845109331345,0.0,0.0,1.844701206961174,96.48090998243676,19,21,2.2447964830105533,0.0145029834252214,1
01392.csv,B0029,[2009.       4.      13.      12.      55.      24.468],43,4.200779737725044,1.972461938837724,-3.924297634283963,52.76566676387698,1646.438,1.7657088508465202,0.0,0.0,1.844701206961174,95.71787800557794,20,20,2.2283177988873204,0.0079086316349806,1
01394.csv,B0029,[2009.       4.      13.      15.      59.      56.875],43,4.20106410059631,1.9166086737918733,-3.922569043688066,52.80160858510679,1634.765,1.7523941408724169,0.0,0.0,1.844701206961174,94.99609661768385,21,19,2.2844554268044366,0.0075407165613515,1
01396.csv,B0029,[2009.       4.      13.      19.       4.      39.468],43,4.20039236023258,1.941628602033569,-3.9219324486852223,52.76338281760698,1622.016,1.7380191225603103,0.0,0.0,1.844701206961174,94.2168366346654,22,18,2.2587637581990108,0.0082030737131716,1
01398.csv,B0029,[2009.       4.      13.      22.       9.      45.531],43,4.200576454073823,1.8754484122099284,-3.920549166756126,52.793663259837146,1616.25,1.7312214443143976,0.0,0.0,1.844701206961174,93.84833911212569,23,17,2.3251280418638944,0.0039111642430601,1
01402.csv,B0029,[2009.       4.      14.      10.      33.      23.937],43,4.194709553890768,1.838092729412404,-3.9453058787745454,52.75741582344694,1622.218,1.7379128985265808,0.0,0.0,1.844701206961174,94.211078301916,24,16,2.3566168244783645,0.0038651636589639,1
01404.csv,B0029,[2009.       4.      14.      13.      36.      17.437],43,4.200658594506185,1.999771637867575,-3.895864092268878,52.86655414742575,1619.656,1.7224270683625882,0.0,0.0,1.844701206961174,93.37160196257412,25,15,2.2008869566386107,0.0089105905003189,1
01406.csv,B0029,[2009.       4.      14.      16.      39.      25.031],43,4.200792247486221,1.8317514112942035,-3.917907927315892,52.88238533970063,1605.484,1.7184213765608034,0.0,0.0,1.844701206961174,93.15445612959756,26,14,2.369040836192017,0.0023256089476071,1
01408.csv,B0029,[2009.       4.      14.      19.      42.      47.234],43,4.200103293228043,1.9739559216587697,-3.89292863950299,52.89174684629843,1600.75,1.7010220930648232,0.0,0.0,1.844701206961174,92.21125278423614,27,13,2.226147371569273,0.0101251554090898,1
01410.csv,B0029,[2009.       4.      14.      22.      45.      53.781],43,4.200392899920808,1.9069490533352145,-3.891007378210508,52.86276331800625,1595.0,1.693698739563104,0.0,0.0,1.844701206961174,91.81425876297766,28,12,2.293443846585593,0.0043052665403799,1
01422.csv,B0029,[2009.       4.      16.       3.       6.      43.062],43,4.200350219079989,1.9482718394124845,-3.886820317431477,52.80521928839473,1571.547,1.678389965463405,0.0,0.0,1.844701206961174,90.98438051267186,29,11,2.252078379667505,0.0090386641626999,1
01428.csv,B0029,[2009.       4.      16.      13.      14.      46.296],43,4.20011947590298,1.926783206032701,-3.85843433412322,52.85759471288148,1574.469,1.6687898927884717,0.0,0.0,1.844701206961174,90.46396709077425,30,10,2.273336269870279,0.0057198105758947,1
01430.csv,B0029,[2009.       4.      16.      16.      16.      19.734],43,4.20020354565233,1.869562035017659,-3.856564366610415,52.85638451770691,1568.281,1.6492566306631429,0.0,0.0,1.844701206961174,89.40508221274533,31,9,2.3306415106346705,0.0117050457997978,1
01432.csv,B0029,[2009.       4.      16.      19.      17.      26.531],43,4.200021865512612,1.8881277069953315,-3.85547414018331,52.882092513244274,1561.422,1.6409676757039668,0.0,0.0,1.844701206961174,88.95574359205723,32,8,2.3118941585172808,0.005025873357164,1
01438.csv,B0029,[2009.       4.      17.       9.      45.      34.062],43,4.193996290293578,1.8497742851139864,-3.854823111014098,52.8949932373189,1573.734,1.654547743574037,0.0,0.0,1.844701206961174,89.69190985133133,33,7,2.3442220051795912,0.0082756461758117,1
01440.csv,B0029,[2009.       4.      17.      12.      46.      29.125],43,4.199807562252484,1.988399313722457,-3.8279463752523526,52.90577737967025,1566.578,1.6461201520877546,0.0,0.0,1.844701206961174,89.23505583863377,34,6,2.2114082485300277,0.0050935922030739,1
01442.csv,B0029,[2009.       4.      17.      15.      46.      53.875],43,4.199665175987453,1.882271606460696,-3.851886221713202,52.85049305569667,1550.047,1.6275119188151763,0.0,0.0,1.844701206961174,88.22631614667942,35,5,2.3173935695267565,0.0113042983217098,1
01444.csv,B0029,[2009.       4.      17.      18.      47.      33.937],43,4.200099273216301,1.869301978135549,-3.8509488961783584,52.93318563948955,1543.64,1.6200530533464497,0.0,0.0,1.844701206961174,87.82197611369305,36,4,2.330797295080752,0.0045829866942889,1
01446.csv,B0029,[2009.       4.      17.      21.      46.      23.796],43,4.2000806322388815,1.8433554303146653,-3.849366331322892,52.91920185424772,1536.781,1.612079811711934,0.0,0.0,1.844701206961174,87.38975209798645,37,3,2.356725201924216,0.0049215929182355,1
01414.csv,B0029,[2009.      4.     15.     14.     58.     30.25],43,4.193452277045169,1.999627866566584,-3.8931180785218142,52.85514927949408,1612.422,1.713072721286705,0.0,0.0,1.844701206961174,92.86450915856967,38,2,2.1938244104785847,0.062647586577939,1
01426.csv,B0029,[2009.      4.     16.     10.     13.     36.39],43,4.195839706712194,1.867494399191276,-3.88571106427998,52.80312343851032,1578.484,1.6737947494868326,0.0,0.0,1.844701206961174,90.73527697442772,39,1,2.3283453075209177,0.0229283738581572,1
01434.csv,B0029,[2009.      4.     16.     22.     17.     17.75],43,4.200544725415334,1.9264548202409049,-3.8555734475773074,52.87120880021078,1554.234,1.6456360229757092,0.0,0.0,1.844701206961174,89.20881152816123,40,0,2.2740899051744288,0.0168232852443566,1
02932.csv,B0030,[2.0090e+03 4.0000e+00 1.1000e+01 1.0000e+00 8.0000e+00 2.7484e+01],43,4.191251588829171,2.0502203248956845,-3.776503595955527,54.22886640157327,1622.016,1.6718407140871654,0.0,0.0,1.7815548749509116,93.84166256081396,1,39,2.141031263933486,0.0,1
02962.csv,B0030,[2.0090e+03 4.0000e+00 1.5000e+01 1.8000e+01 1.0000e+00 4.3843e+01],43,4.18953881832451,2.152270345667462,-3.733773399938973,54.32908203830112,1598.969,1.638514396616985,0.0,0.0,1.7815548749509116,91.97103157780263,2,38,2.037268472657048,0.0199339070937608,1
02964.csv,B0030,[2.0090e+03 4.0000e+00 1.5000e+01 2.1000e+01 2.0000e+00 5.8328e+01],43,4.18877344296717,1.98536642488698,-3.7318248243234815,54.350797312061744,1592.187,1.618847673357618,0.0,0.0,1.7815548749509116,90.86712377592204,3,37,2.20340701808019,0.0120027772108518,1
02906.csv,B0030,[2.0090e+03 4.0000e+00 8.0000e+00 2.0000e+00 1.1000e+01 3.0218e+01],43,4.191510310362352,2.095376108282347,-3.7771963627067855,54.212018750385205,1697.688,1.751755031874225,0.0,0.0,1.7815548749509116,98.32731264718927,4,36,2.096134202080005,0.0820999780917908,1
02966.csv,B0030,[2.009e+03 4.000e+00 1.600e+01 0.000e+00 5.000e+00 8.120e-01],43,4.187364248433742,2.085108474542319,-3.72789586160175,54.30570319180818,1577.484,1.6134212267751404,0.0,0.0,1.7815548749509116,90.5625332938227,5,35,2.1022557738914225,0.0789686928720161,1
02900.csv,B0030,[2.009e+03 4.000e+00 7.000e+00 1.600e+01 3.100e+01 1.890e+00],43,4.121228264511843,2.1274170450668684,-3.881093691840246,52.450611378612734,1572.359,1.6560706096175404,0.0,0.0,1.7815548749509116,92.95647486935653,6,34,1.9938112194449744,0.0264341277619399,-1
